;;doc;source;author;title;year;period;text_type;sentence
1951-2000;40343;LRorribilmente.txt;La Repubblica;Giorgio Napolitano; Risposta a Vittorio Foa sul comportamento del governo dopo la tragedia di Otranto. ;1997.0;1951-2000;stampa;['caro vittorio foa , la tragedia del canale d  otranto , quel carico di vittime  orribilmente  ammucchiate nel buio di una stiva e trascinate in fondo al mare , ci ha scosso duramente : me come te , credo , e non c  erano , non ci sono parole da dire per esibire questo sentimento , per mostrare come siamo stati colpiti .']
1951-2000;40346;LRorribilmente.txt;La Repubblica;Irene Bignardi; PRIME FILM ' Profundo Carmesì ', il bel film del messicano Arturo Ripstein. ;1997.0;1951-2000;stampa;['ma il culmine di questo itinerario dell  orrore è la bella veronica merchant , che viene immolata  orribilmente  assieme alla sua bambina , in una delle sequenze più freddamente crudeli che si siano viste .']
1951-2000;40538;LRorribilmente.txt;La Repubblica;FURIO COLOMBO; Il terrorismo va respinto senza condizioni. ;1997.0;1951-2000;stampa;['hanno detto bene l  onorevole ranieri del pds e l  onorevole tremaglia di alleanza nazionale : oggi la nostra attenzione , il nostro dolore , va alle vittime della strage , al paese così  orribilmente  colpito , e alla condanna senza condizioni del terrorismo .']
1951-2000;40550;LRorribilmente.txt;La Repubblica;Massimo Calandri; Il cadavere della studentessa trovato sulla ferrovia della Linguadoca.;1997.0;1951-2000;stampa;['beziers    un cadavere  orribilmente  sfigurato riverso sui binari ferroviari della linguadoca , nel sud della francia .']
1951-2000;43868;LRorribilmente.txt;La Repubblica;Corrado Sannucci; Albertini e Di Livio giù, Vieri e Inzaghi sufficienti. ;1998.0;1951-2000;stampa;['ma sciupa  orribilmente  una delle occasioni da opportunista che hanno fatto la sua fortuna .']
1951-2000;43872;LRorribilmente.txt;La Repubblica;Natalia Aspesi;COSÌ DISTRIBUIREMO I SOLDI DEL PREMIO NOBEL  LE VACANZE  ANOMALE  DI FRANCA RAME E DARIO FO CHE HANNO DECISO DI DEVOLVERE AI DISABILI IL DENARO: UN MILIARDO E 650 MILIONI.;1998.0;1951-2000;stampa;['importa a franca rame che con dario fo sta passando vacanze del tutto anomale e che magari l  anno prossimo potrebbero fare , come si dice  orribilmente  oggi , tendenza .']
1951-2000;44040;LRorribilmente.txt;La Repubblica;Vanna Vannuccini; Deragliano i vagoni, crolla il ponte: almeno 120 morti e 300 feriti Colpa di un' auto sui binari?;1998.0;1951-2000;stampa;['l  ammasso si innalza per una decina di metri e le gru che sono state portate immediatamente sul posto hanno dovuto districarlo millimetro per millimetro per paura di fare ancora più danni ai feriti che , alcuni di loro  orribilmente  mutilati , stavano ancora dentro i vagono accartocciati .']
1951-2000;44188;LRorribilmente.txt;La Repubblica;Alessandro Tommasi; Cieco e paralizzato per ore: di nuovo in pista. ;1998.0;1951-2000;stampa;['ma cosciente ,  orribilmente  presente a se stesso .']
1951-2000;44278;LRorribilmente.txt;La Repubblica;Pietro Citati; Ritornano  I tre moschettieri . ;1998.0;1951-2000;stampa;"['non badiamo ai poncifs coi quali dumas la dipinge ; la furia , la circe , la tigre , la leonessa , la pantera ; la figura   sconvolta , con le pupille  orribilmente  dilatate e le labbra sanguinanti   ,   che getta un ruggito sordo e indietreggia fin nell  angolo della camera , come una pantera che si rannicchia per slanciarsi   .']"
1951-2000;44309;LRorribilmente.txt;La Repubblica;Antonello Francica; Maxincidente per la nebbia, quattro morti e 80 feriti. ;1998.0;1951-2000;stampa;['e pochi metri più in là , ma nella direzione opposta , è stato impossibile evitare che altre tre persone perdessero  orribilmente  la vita , carbonizzati o schiacciati dentro gli abitacoli delle loro auto .']
1951-2000;44588;LRorribilmente.txt;La Repubblica;Licia Granello; Dopo Manchester giocatori contro il tecnico Eravamo troppo preoccupati, ci è mancata personalità: ma è difficile cambiare le cose a stagione iniziata Adesso qualcuno ha bisogno di riposare Proverò Ventola con Zamorano. ;1999.0;1951-2000;stampa;['ma a taccuini chiusi , gli umori sono schiantati e la voglia di crederci  orribilmente  vicina allo zero .']
1951-2000;44592;LRorribilmente.txt;La Repubblica;Pietro Citati; UN CARTEGGIO A PIù VOCI Nel 1882 arrivò a Roma per curare una presunta malattia di petto Conobbe una tedesca che amava Wagner e che si innamorò di lei. ;1999.0;1951-2000;stampa;['quando raccontò il suo progetto a malwida von meysenbug , la vecchia signora la sgridò :   l  esperienza di una lunga vita e la conoscenza della natura umana mi dice che inevitabilmente , nel migliore dei casi , un cuore ne avrà  orribilmente  a soffrire e nel peggiore dei casi un vincolo d  amicizia ne verrà distrutto   .']
1951-2000;44648;LRorribilmente.txt;La Repubblica;Renata Pisu;  La Cina ha ucciso il bimbo erede del Dalai Lama . ;1999.0;1951-2000;stampa;['che uno stato come quello cinese , che si dichiara ateo fin nel suo dettato costituzionale , possa non solo creare un comitato governativo per la ricerca di una incarnazione    pratica alla quale ha detto più volte di non credere e , anzi , di considerare dannosa    , ma anche stabilire per legge che l  approvazione finale della scelta del nuovo panchen lama spetta unicamente al governo e al partito comunista è qualcosa di  orribilmente  grottesco .']
1951-2000;44677;LRorribilmente.txt;La Repubblica;Michele Serra;UN GENIO IN FUGA.;1999.0;1951-2000;stampa;['parola  orribilmente  inflazionata , oggi , dal linguaggio dei pierre che ha colonizzato , partendo dal basso , quasi ogni forma d  arte .']
1951-2000;44685;LRorribilmente.txt;La Repubblica;Carlo Marincovich; Basta un' onda: Young America si spacca in due. ;1999.0;1951-2000;stampa;['galleggia , ma  orribilmente  piegata come una banana e con tutte le tonnellate della sua chiglia potrebbe sprofondare in un attimo in un tratto di mare profondo appena    metri .']
1951-2000;44710;LRorribilmente.txt;La Repubblica;Emanuela Audisio; Il difficile riconoscimento dei cadaveri.;1999.0;1951-2000;stampa;['è  orribilmente  ustionato , si sente un mostro , non esce più di casa , dorme tutto il giorno e sta sveglio di notte , quando il buio nasconde tutto , anche la sua faccia .']
1951-2000;44864;LRorribilmente.txt;La Repubblica;Roberto Bianchin; Ha ucciso sei donne: solo 10 anni di carcere. ;1999.0;1951-2000;stampa;['una conseguenza della nuova perizia disposta dalla corte che , giudicando stevanin incapace di intendere e di volere a causa di un incidente in moto che gli causò una lesione frontale , contrariamente a quanto avevano detto i periti in primo grado , ha indotto i giudici a dichiararlo   non punibile   per i delitti di sei donne : prostitute e tossicodipendenti  orribilmente  violentate , torturate , massacrate , tagliate a pezzettini e seppellite nel suo podere , vicino al casolare , dopo serate tumultuose di   sesso estremo   .']
1951-2000;47101;LRorribilmente.txt;La Repubblica;Antonio Dipollina; Parodi e Gene Gnocchi più tristi che divertenti. ;2000.0;1951-2000;stampa;['se da una parte , raiuno , scorrono il calvario del papa e l  ineccepibile biagi dal kosovo , raidue rallegra il venerdì pasquale con   furore   , funesto karaoke dei vip   sullo schermo un vecchio filmato con mina che canta mentre quattro smandrappati in studio ci stonano  orribilmente  sopra   .']
1951-2000;47102;LRorribilmente.txt;La Repubblica;Gino Castaldo;IL FASCINO DI DJANGO.;2000.0;1951-2000;stampa;['il suo emmett ray piange dolci lacrime di estasi ascoltando la musica di django , che lui definisce il più grande chitarrista del mondo , e per di più aveva la mano sinistra   quella più importante per un chitarrista    orribilmente  deturpata da un incendio che avviluppò il carrozzone in cui viveva e gli precluse l  uso di due dita .']
1951-2000;47129;LRorribilmente.txt;La Repubblica;Michele Serra;IL GRANDE VAMPIRO IN VENA DI SORPRESE.;2000.0;1951-2000;stampa;"['come nel     , quando luigi tenco si sparò al savoy per protestare contro un mondo che boccia la mia canzone e manda in finale io , tu e le rose ;  orribilmente  preciso , quel biglietto d  addio , nel caricare di gravità la vacuità di una canzone   di tutte le canzoni .']"
1951-2000;47134;LRorribilmente.txt;La Repubblica;sconosciuto; Festa rossa, la Ferrari vola davanti ad Hakkinen. ;2000.0;1951-2000;stampa;['almeno sui teleschermi , da dove non si riesce a intuire l  immane sofferenza di rubens che sta viaggiando con una cintura di sicurezza che gli comprime  orribilmente  l  inguine .']
2001-2021;48411;IWorribilmente.csv;itWaC;http://filmup.leonardo.it/opinioni/op.php?uid=2279&pag=3&ord=1;http://filmup.leonardo.it/opinioni/op.php?uid=2279&pag=3&ord=1;2006.0;2001-2021;web;['un film assolutamente senza trama, con inquadrature alla beautiful, effetti orribilmente plastici ed artficiosi, incongruenze storiche, dialoghi banali e scontatissimi  vedi quello terribilmente']
2001-2021;48515;IWorribilmente.csv;itWaC;http://www.cad3d.it/modules.php?op=modload&name=XForum&file=viewthread&tid=2062;http://www.cad3d.it/modules.php?op=modload&name=XForum&file=viewthread&tid=2062;2006.0;2001-2021;web;['cioè tramite una cartografia gis estrudi gli edifici e su di questi applichi una mappa oppure li tieni grigi  come molti orribilmente fanno, ma non porta via tempo  oppure tramite fotografie crei il tuo   d utilizzando la cameratracking.']
2001-2021;48519;IWorribilmente.csv;itWaC;http://www.barcellonapg.it/Rubriche/sanlibero/244.htm;http://www.barcellonapg.it/Rubriche/sanlibero/244.htm;2006.0;2001-2021;web;['ho ancora nelle orecchie le urla di due soldatini iracheni orribilmente bruciati dal   fuoco amico   degli f   .']
2001-2021;48520;IWorribilmente.csv;itWaC;http://www.liberliber.it/biblioteca/s/salgari/i_pirati_della_malesia/html/pm_p1_04.htm;http://www.liberliber.it/biblioteca/s/salgari/i_pirati_della_malesia/html/pm_p1_04.htm;2006.0;2001-2021;web;['poi piombò sul tappeto con la faccia orribilmente sconvolta e le mani contratte sul cuore.']
2001-2021;48552;IWorribilmente.csv;itWaC;http://www.db.avvenire.it/avvenire/edizione_2004_10_29/articolo_487184.html;http://www.db.avvenire.it/avvenire/edizione_2004_10_29/articolo_487184.html;2006.0;2001-2021;web;['gli estremisti sembrano dunque seguire un percorso orribilmente coerente: quasi a voler sottolineare di continuo la volontà di   separare   l   iraq dall   occidente, colpiscono']
2001-2021;48567;IWorribilmente.csv;itWaC;http://www.biuso.it/cybersofia/post.asp?method=ReplyQuote&FORUM_ID=1&CAT_ID=1&Forum_Title=Mente&TOPIC_ID=125&REPLY_ID=534&Topic_Title=In+edicola+questa+settimana+%28anzi%3A+oggi%21%29;http://www.biuso.it/cybersofia/post.asp?method=ReplyQuote&FORUM_ID=1&CAT_ID=1&Forum_Title=Mente&TOPIC_ID=125&REPLY_ID=534&Topic_Title=In+edicola+questa+settimana+%28anzi%3A+oggi%21%29;2006.0;2001-2021;web;['disgusto al cyborg uomo, come se vivere, e magari fare l   amore, con una persona cyborg modificata fosse qualcosa di orribilmente innaturale.']
2001-2021;48590;IWorribilmente.csv;itWaC;http://www.classicitaliani.it/sette/monti_mitologia.htm;http://www.classicitaliani.it/sette/monti_mitologia.htm;2006.0;2001-2021;web;"['scheltro spaventoso, armato d   un oriuolo a polve e d   una ronca; mentre a raggio di luna oscene larve danzano a tondo, e orribilmente urlando gridano: pazienza, pazienza.']"
2001-2021;48597;IWorribilmente.csv;itWaC;http://lists.peacelink.it/animali/msg26581.html;http://lists.peacelink.it/animali/msg26581.html;2006.0;2001-2021;web;['riti satanici nel casolare vicino al campus scolastico scritte inneggianti al   maligno  , tre teste di gatto e un cane orribilmente ucciso con un pugnale provincia di lecce bande di piccoli balordi in cerca di forti emozioni, o veri e propri riti']
2001-2021;48600;IWorribilmente.csv;itWaC;http://www.intercom.publinet.it/ic11/Ballard3.htm;http://www.intercom.publinet.it/ic11/Ballard3.htm;2006.0;2001-2021;web;['costretto a convincersi che merita tutti i trattamenti che riceve perché in lui c   è qualcosa  mai specificato  di orribilmente colpevole.']
2001-2021;48617;IWorribilmente.csv;itWaC;http://www.sfairos.it/jack.htm;http://www.sfairos.it/jack.htm;2006.0;2001-2021;web;['una beretta calibro   , furono: stefania pettini e pasquale gentilcore     settembre      , il corpo della ragazza fu orribilmente deturpato, le furono inflitte ben novantasei ferite da taglio nel torace e nella zona pubica e le fu infilato un tralcio']
2001-2021;48620;IWorribilmente.csv;itWaC;http://filmup.leonardo.it/primatisposopoitirovino.htm;http://filmup.leonardo.it/primatisposopoitirovino.htm;2006.0;2001-2021;web;['che   intollerable cruelty     orribilmente tradotto con   prima ti sposo, poi ti rovino    fosse uno di quei film che si ricordano e di cui si parlerà a lungo lo si è']
2001-2021;48622;IWorribilmente.csv;itWaC;http://www.liberliber.it/biblioteca/d/deledda/canne_al_vento/html/10.htm;http://www.liberliber.it/biblioteca/d/deledda/canne_al_vento/html/10.htm;2006.0;2001-2021;web;['mostruoso, come se gli spiriti notturni l   avessero portato via nel loro regno misterioso ed egli ritornasse di là orribilmente deformato.']
2001-2021;48656;IWorribilmente.csv;itWaC;http://web.tiscali.it/artoctoni/il_vecchio_bestemmiatore.htm;http://web.tiscali.it/artoctoni/il_vecchio_bestemmiatore.htm;2006.0;2001-2021;web;['la propria automobile davanti l   ingresso di casa sua, doveva ritenersi fortunato di non trovarla al suo ritorno orribilmente rigata o con le gomme a terra, e nessuno, in taluni casi, osava fare la spia.']
2001-2021;48657;IWorribilmente.csv;itWaC;http://www.encanta.it/cinema_hannibal.html;http://www.encanta.it/cinema_hannibal.html;2006.0;2001-2021;web;['lo cerca anche l   unica vittima che sia sopravvissuta alle sue torture, mason verger il cui volto il dottore ha orribilmente deturpato.']
2001-2021;48658;IWorribilmente.csv;itWaC;http://www.cronologia.it/storia/a1822d.htm;http://www.cronologia.it/storia/a1822d.htm;2006.0;2001-2021;web;['la prima fu orribilmente torturata a salerno.']
2001-2021;48735;IWorribilmente.csv;itWaC;http://www.cronologia.it/storia/anno193a.htm;http://www.cronologia.it/storia/anno193a.htm;2006.0;2001-2021;web;['   impero partico, abbandonata già da vologeso, non oppose che una fiacca resistenza: capitolò dopo poco tempo e venne orribilmente saccheggiata dai vincitori, che tra soldati della guarnigione e ed abitanti fecero circa centomila prigionieri.']
2001-2021;48739;IWorribilmente.csv;itWaC;http://www.classicitaliani.it/pirandel/pira71.htm;http://www.classicitaliani.it/pirandel/pira71.htm;2006.0;2001-2021;web;['e quella tenerezza per me affiorando e brillando negli occhi da quel ghigno nascosto m   appariva ora orribilmente maliziosa: tante cose mi svelava a un tratto che mi fendevano di brividi la schiena.']
2001-2021;48753;IWorribilmente.csv;itWaC;http://www.biuso.it/cybersofia/post.asp?method=ReplyQuote&FORUM_ID=1&CAT_ID=1&Forum_Title=Mente&TOPIC_ID=125&REPLY_ID=549&Topic_Title=In+edicola+questa+settimana+%28anzi%3A+oggi%21%29;http://www.biuso.it/cybersofia/post.asp?method=ReplyQuote&FORUM_ID=1&CAT_ID=1&Forum_Title=Mente&TOPIC_ID=125&REPLY_ID=549&Topic_Title=In+edicola+questa+settimana+%28anzi%3A+oggi%21%29;2006.0;2001-2021;web;"['disgusto al cyborg uomo, come se vivere, e magari fare l   amore, con una persona cyborg modificata fosse qualcosa di orribilmente innaturale  ; ma sottolinea, al contempo, i possibili rischi sociali di questa tecnologia: in primo luogo, la']"
2001-2021;48754;IWorribilmente.csv;itWaC;http://www.cinematografo.it/bdcm/bancadati_scheda.asp?sch=25170;http://www.cinematografo.it/bdcm/bancadati_scheda.asp?sch=25170;2006.0;2001-2021;web;[', si vede identificare dal criminologo paride taccone col mostro che terrorizza da tempo il quartiere seviziando orribilmente alcune donne.']
2001-2021;48767;IWorribilmente.csv;itWaC;http://www.winenews.it/print.php?c=edicola&id=7431&dc=57;http://www.winenews.it/print.php?c=edicola&id=7431&dc=57;2006.0;2001-2021;web;['montalcino è un baluardo di civiltà, da questa cittadina toscana non verranno mai bombaroli orribilmente astemi:     aziende viticole su   mila abitanti vuol dire che qui tutti succhiano fin dalla pancia della madre.']
2001-2021;48955;IWorribilmente.csv;itWaC;http://www.atuttascuola.it/orlando/orl04.htm;http://www.atuttascuola.it/orlando/orl04.htm;2006.0;2001-2021;web;['e il suo baiardo piglia, e di quella badia tolle un scudiero, che con lui viene a molte leghe e miglia, sempre nel bosco orribilmente fiero, verso la terra ove la lite nuova de la donzella de    venir in pruova.']
2001-2021;48962;IWorribilmente.csv;itWaC;http://televisione.leonardo.it/articoli/2004/01/30/497726.php?ppid=542726;http://televisione.leonardo.it/articoli/2004/01/30/497726.php?ppid=542726;2006.0;2001-2021;web;['pane quotidiano è la rivalità tra colleghi, impiegati orribilmente vestiti e incattiviti dalla loro personale guerra per la gloria e soprattutto per l   aumento di stipendio.']
2001-2021;48964;IWorribilmente.csv;itWaC;http://www.cronologia.it/storia/biografie/ezzelino.htm;http://www.cronologia.it/storia/biografie/ezzelino.htm;2006.0;2001-2021;web;['il giorno successivo entrarono in città per la porta di ponte altinato, saccheggiandola orribilmente per una settimana intera, poi la crociata languì per tutto l   anno.']
2001-2021;48996;IWorribilmente.csv;itWaC;http://www.atuttascuola.it/biblioteca/conte_di_carmagnola.htm;http://www.atuttascuola.it/biblioteca/conte_di_carmagnola.htm;2006.0;2001-2021;web;"['una riconciliazione segreta con un uomo che gli era stato orribilmente ingrato, e che aveva tentato di farlo ammazzare; un patto di far la guerra da stracco, anzi di lasciarsi battere, non s']"
2001-2021;49013;IWorribilmente.csv;itWaC;http://digilander.libero.it/halloweenight/book_thriller.htm;http://digilander.libero.it/halloweenight/book_thriller.htm;2006.0;2001-2021;web;['una sera, nei campi, viene trovato il corpo orribilmente mutilato di una donna, circondato da reliquie cheyenne e corvi impalati.']
2001-2021;49060;IWorribilmente.csv;itWaC;http://www3.varesenews.it/comunita/lettere_al_direttore/articolo.php?id_articolo=508;http://www3.varesenews.it/comunita/lettere_al_direttore/articolo.php?id_articolo=508;2006.0;2001-2021;web;"['ma di quale giustizia si parla nel momento in cui si dovrebbe onorare in silenzio la morte di un giovane orribilmente strappato alla vita dalla lama brandita da un albanese, ma poteva essere un concittadino; ma che importanza ha di']"
2001-2021;49061;IWorribilmente.csv;itWaC;http://www.quaderniradicali.it/phorum/showthread.php?threadid=4706;http://www.quaderniradicali.it/phorum/showthread.php?threadid=4706;2006.0;2001-2021;web;['dove si vede facilmente che i ricchi giudicano meritevoli di aiuto paesi più o meno orribilmente tirannici.']
2001-2021;49068;IWorribilmente.csv;itWaC;http://noleggiodvd.supereva.it/movie/browse.jdo?letterIdx=16&comingSoons=true;http://noleggiodvd.supereva.it/movie/browse.jdo?letterIdx=16&comingSoons=true;2006.0;2001-2021;web;['da qualche tempo, vengono ritrovati nel porto di new york cadaveri galleggianti orribilmente straziati: la polizia sospetta di un maniaco omicida o di una banda di teppisti ma lo   scuba cop   nick hartfeld scopre,']
2001-2021;49078;IWorribilmente.csv;itWaC;http://www.gandalf.it/net/art9.htm;http://www.gandalf.it/net/art9.htm;2006.0;2001-2021;web;"[', certe scene di film, compresi i cartoni animati; e anche certe favole piene di orchi, di violenza e di bambini orribilmente torturati.']"
2001-2021;49079;IWorribilmente.csv;itWaC;http://blog.repubblica.it/rblog/comment.do?method=edit&entryid=55dc90a7f7cdb47a00f7d95afef90662;http://blog.repubblica.it/rblog/comment.do?method=edit&entryid=55dc90a7f7cdb47a00f7d95afef90662;2006.0;2001-2021;web;['a marco pantani, immenso e sfortunato capro espiatorio di un paese orribilmente sporco  direbbe pasolini , un augurio:   menuchim, figlio di mendel, guarirà.']
2001-2021;49086;IWorribilmente.csv;itWaC;http://paolo.evectors.it/italian/2003/02/14.html;http://paolo.evectors.it/italian/2003/02/14.html;2006.0;2001-2021;web;['il    febbraio, giorno in cui molti italiani smettono di picchiare la moglie per andare a strafogarsi in ristoranti orribilmente cari, fianco a fianco con altri dementi che, magicamente, si sono accorti in quel giorno di amare la propria moglie']
2001-2021;49092;IWorribilmente.csv;itWaC;http://www.ilcannocchiale.it/blogs/style/autumn/dettaglio.asp?id_blog=4942&id_blogrub=15718&modcal=minus&m=7&A=2005;http://www.ilcannocchiale.it/blogs/style/autumn/dettaglio.asp?id_blog=4942&id_blogrub=15718&modcal=minus&m=7&A=2005;2006.0;2001-2021;web;['sfiorare di chiarimenti preferendo fare arrabbiare chi voleva sapere, chi chiedeva spiegazioni, chi tentava orribilmente e goffamente e ingenuamente di distruggerti quel minimo di amarognolo sincero che a fatica sei riuscito a trovare pur']
2001-2021;61891;TT10orribilmente.csv;itTenten2010;drzap.it;drzap.it;2010.0;2001-2021;web;['protagonista, un galletto arrogante e spavaldo, si trova a vivere in un mondo dove l  influenza dei polli sta dilagando orribilmente , perdendo molti amici e familiari, valori e credenze, rimettendo in gioco se stesso e tutto il suo passato.']
2001-2021;61918;TT10orribilmente.csv;itTenten2010;leonardo.it;leonardo.it;2010.0;2001-2021;web;['allo scopo di atterrire gli assedianti ordinò che i prigionieri, orribilmente mutilati, fossero esposti dall  alto delle mura.']
2001-2021;61948;TT10orribilmente.csv;itTenten2010;salani.it;salani.it;2010.0;2001-2021;web;['un brano  questa geografia e  unica nel suo genere, oltre che orribilmente emozionante.']
2001-2021;61967;TT10orribilmente.csv;itTenten2010;notiziediprato.it;notiziediprato.it;2010.0;2001-2021;web;['proprio con un pezzo di vetro la vittima è stata orribilmente sfregiata al volto, con il labbro inferiore che è stato tagliato di netto.']
2001-2021;61994;TT10orribilmente.csv;itTenten2010;radioitalia.it;radioitalia.it;2010.0;2001-2021;web;['suo amore per la pittura, della musica italiana   scoperta intorno ai trent  anni  , del suo pubblico, del  movimento orribilmente definito no global  e della musica che  può fare la sua parte :  sottolineare le emozioni, vivificare la realtà,']
2001-2021;62087;TT10orribilmente.csv;itTenten2010;rcs.it;rcs.it;2010.0;2001-2021;web;['ascesa e caduta di una star, non hollywoodiana ma nazista: jus è il film più biecamente e orribilmente antisemita della storia.']
2001-2021;62088;TT10orribilmente.csv;itTenten2010;leonardo.it;leonardo.it;2010.0;2001-2021;web;['aver distrutte le ville circostanti, entrarono in cremona con le armi in pugno e per quattro giorni la saccheggiarono orribilmente .']
2001-2021;62090;TT10orribilmente.csv;itTenten2010;readme.it;readme.it;2010.0;2001-2021;web;['urlava ella così orribilmente ch  io pensai:   chi urla così, non può non morire.']
2001-2021;62156;TT10formidabilmente.csv;itTenten2010;atuttascuola.it;atuttascuola.it;2010.0;2001-2021;web;['come il minosse dantesco   stavvi minòs orribilmente e ringhia  , il dottor pannwitz siede   formidabilmente  , cioè in modo da incutere paura, dietro la sua scrivania ed esprime il suo giudizio non a parole ma in segni']
2001-2021;62277;TT10orribilmente.csv;itTenten2010;giovani.it;giovani.it;2010.0;2001-2021;web;['notti passate da sola sdraiata a letto mentre le lacrime sileziose scendevano sul cuscino, e il tuo pensiero pulsava orribilmente dentro la mia testa.']
2001-2021;62308;TT10orribilmente.csv;itTenten2010;classicitaliani.it;classicitaliani.it;2010.0;2001-2021;web;['vedi: sarà neurastenia, sarà autosuggestione, sarà effetto della vita forzatamente casta e orribilmente mesta, ma io passo certe ore, meglio certi giorni, in cui mi pare di dover morire .']
2001-2021;62331;TT10orribilmente.csv;itTenten2010;santiebeati.it;santiebeati.it;2010.0;2001-2021;web;['di fronte al monastero furono allora impiccati e quindi orribilmente sventrati.']
2001-2021;62787;TT10orribilmente.csv;itTenten2010;blogmap.it;blogmap.it;2010.0;2001-2021;web;['un fotografo ci ha immortalato durante il tragitto: come al solito sono venuto orribilmente , ma, nonostante ci  , ho aggiunto una slideshow con queste foto.']
2001-2021;62793;TT10orribilmente.csv;itTenten2010;paginecattoliche.it;paginecattoliche.it;2010.0;2001-2021;web;['uno storico contemporaneo racconta che una frotta di diavoli, sotto sembianza di corvi, volarono attorno al suo corpo orribilmente gracchiando, e l  accompagnarono fino alla tomba.']
2001-2021;62817;TT10orribilmente.csv;itTenten2010;terrelibere.it;terrelibere.it;2010.0;2001-2021;web;['milioni di sicliani del territorio morirebbero subito bruciati dal lampo, e quanti altri contaminati potrebbero orribilmente sopravvivere, ciechi, mutilati o rimbambiti.']
2001-2021;62849;TT10orribilmente.csv;itTenten2010;readme.it;readme.it;2010.0;2001-2021;web;"['in acciaio, rivisiti così i bagliori della luna, facendo la notte spaventosa; e che noi zimbelli della natura così orribilmente scotiamo la nostra fibra con pensieri di là dai limiti delle nostre anime?']"
2001-2021;62891;TT10orribilmente.csv;itTenten2010;classicitaliani.it;classicitaliani.it;2010.0;2001-2021;web;['sì, e così orribilmente , così orribilmente caduta!']
2001-2021;62892;TT10orribilmente.csv;itTenten2010;webtrekitalia.it;webtrekitalia.it;2010.0;2001-2021;web;['siddig : tutti erano orribilmente normali.', 'tutto era orribilmente normale.']
2001-2021;62927;TT10orribilmente.csv;itTenten2010;corriere.it;corriere.it;2010.0;2001-2021;web;['il cadavere di sofia, orribilmente sventrato era straziato per terra.']
2001-2021;63150;TT10orribilmente.csv;itTenten2010;videogame.it;videogame.it;2010.0;2001-2021;web;['la foresta maledetta, orribilmente martoriata, è rimasta nascosta per secoli nella giungla impenetrabile.']
2001-2021;63217;TT10orribilmente.csv;itTenten2010;perlulivo.it;perlulivo.it;2010.0;2001-2021;web;['nulla giustifica le bombe ad alta frammentazione che prima di uccidere mutilano orribilmente , come nulla giustifica le mine bresciane  anche allora, quanto si fece perche   l  opinione pubblica non sapesse?']
2001-2021;63490;TT10orribilmente.csv;itTenten2010;stpauls.it;stpauls.it;2010.0;2001-2021;web;['le foto di corpi orribilmente straziati oppure  mummificati  hanno fatto sorgere il sospetto che israele abbia usato e usi armi proibite dalle']
2001-2021;63513;TT10orribilmente.csv;itTenten2010;mammenellarete.it;mammenellarete.it;2010.0;2001-2021;web;['a metterla giù così, quest espressione ha due grandi fallacie , una etica, l altra logica: suona orribilmente borghese ed è falsa .']
2001-2021;63550;TT10orribilmente.csv;itTenten2010;crepuscolo.it;crepuscolo.it;2010.0;2001-2021;web;['riuscì orribilmente a marcare quest ultimo nome.']
2001-2021;63580;TT10orribilmente.csv;itTenten2010;comicus.it;comicus.it;2010.0;2001-2021;web;['vidocq urlò orribilmente .']
2001-2021;63587;TT10orribilmente.csv;itTenten2010;readme.it;readme.it;2010.0;2001-2021;web;['ed onor del suo cimiero: già d  ogni fregio nudo in su le tempie posa l  elmo infiammato, e ripercosso da sassi e travi orribilmente suona.']
2001-2021;63638;TT10orribilmente.csv;itTenten2010;garzantilibri.it;garzantilibri.it;2010.0;2001-2021;web;['tutti uccisi orribilmente , seguendo un percorso ideale che lascia sui loro corpi simboli che riconducono alla quaresima e alla passione di']
2001-2021;63649;TT10orribilmente.csv;itTenten2010;eviaggiatori.it;eviaggiatori.it;2010.0;2001-2021;web;['questo giustifica il prezzo che altrimenti sarebbe orribilmente elevato durante un viaggio turistico.']
2001-2021;63662;TT10orribilmente.csv;itTenten2010;lastampa.it;lastampa.it;2010.0;2001-2021;web;['e che typepad, del quale avrà orribilmente sentito parlare, fa per l ennesima volta le bizze.']
2001-2021;63669;TT10orribilmente.csv;itTenten2010;classicitaliani.it;classicitaliani.it;2010.0;2001-2021;web;['la mia vita non sapeva fornire che una nota sola senz alcuna variazione, abbastanza alta e che taluni m invidiano, ma orribilmente tediosa.']
2001-2021;70455;LLAgaraff1.txt;Liber Liber;Paolo Agaraff;Misteri & Efferatezze;2015.0;2001-2021;prosa letteraria;['era stata trovata orribilmente mutilata in un fosso lungo la statale.', 'ad accoglierlo è una donna orribilmente attempata e dal fare voglioso, un seno fuori baricentro, ancorché cascante, e un immensa parruccona rossa.', 'la conclusione può essere solo una: lo spirito del natale è ancora vivo e il ciccione è da qualche parte là fuori che ghigna orribilmente.']
2001-2021;70516;JSIorribilmente.csv;JSI;corriere.it;corriere.it;2015.0;2001-2021;web;['ayla     rimasta ferita gravemente nell  incidente, ma scampata miracolosamente alla morte, tra lamiere orribilmente contorte e taglienti come lame.']
2001-2021;70567;JSIorribilmente.csv;JSI;gelocal.it;gelocal.it;2015.0;2001-2021;web;['appare orribilmente sfigurato.']
2001-2021;70640;JSIorribilmente.csv;JSI;quotidiano.net;quotidiano.net;2015.0;2001-2021;web;['all  ex collega che era ospite del box williams e non ho mai pensato, come pure in occasione del ventennale è stato orribilmente detto in brasile, non ho mai pensato, ecco, che la frase fosse stata imposta a senna da esigenze di sponsor.']
