;doc;source;author;title;year;period;text_type;sentence;collocation;translation;use;
85448;JSIterribilmente_randomsample.csv;JSI;bestmovie.it;bestmovie.it;2016.0;2001-2021;web;['i guardiani compariranno in avengers: infinity war ed è una cosa terribilmente eccitante.'];terribilmente eccitante;Die Wächter werden in Avengers: Infinity War erscheinen und es ist eine schrecklich aufregende Sache;PU;
85679;TT16terribilmente_randomsample.csv;itTenten2016;fosfeni.com;fosfeni.com;2016.0;2001-2021;web;['questo può sembrare un bricolage grossolano, ma è terribilmente efficace.'];terribilmente efficace;Das mag nach grobem Heimwerken klingen, ist aber furchtbar effektiv;PU;
85694;TT16terribilmente_randomsample.csv;itTenten2016;forumfree.it;forumfree.it;2016.0;2001-2021;web;['e dico tutto ciò volendo essere, per una volta, terribilmente polemico.'];terribilmente polemico;und ich sage das alles, um einmal furchtbar polemisch zu sein;NU;
85748;TT16terribilmente_randomsample.csv;itTenten2016;d-art.it;d-art.it;2016.0;2001-2021;web;['la storia di freddie krueger, un bidello di scuola superiore, uccisore di bambini terribilmente sfigurato dal fuoco che torna e caccia i bambini nei loro sogni.'];terribilmente sfigurato;Die Geschichte von Freddie Krüger, einem Highschool-Hausmeister, einem schrecklich entstellten Kindermörder, indem er das Feuer erwiderte und die Kinder in ihren Träumen verfolgte;CU;
85752;TT16terribilmente_randomsample.csv;itTenten2016;unahotels.it;unahotels.it;2016.0;2001-2021;web;['allestimenti davvero curiosi renderanno il tuo soggiorno terribilmente indimenticabile!'];terribilmente indimenticabile;wirklich kuriose Arrangements werden Ihren Aufenthalt schreklich unvergesslich machen;NU;
85898;TT16terribilmente_randomsample.csv;itTenten2016;thesims3.it;thesims3.it;2016.0;2001-2021;web;['te   ryuk      di costituzione per la freccia attiva  ryuk è ridotto davvero male, ha sangue che gli cola ovunque, mi sento terribilmente in colpa per quello che gli ho fatto.'];sentire terribilmente in colpa;... überall tropft Blut, ich fühle mich schrecklich schuldig für das, was ich ihm angetan habe;NU;
85944;TT16terribilmente_randomsample.csv;itTenten2016;liberoquotidiano.it;liberoquotidiano.it;2016.0;2001-2021;web;['eseguo: mi affido a un nutrizionista, mi trasformo fisicamente, perdo    chili, soffro terribilmente anche perché siamo sotto natale e dalle nostre parti.'];soffrire terribilmente;Ich führe aus: Ich verlasse mich auf einen Ernährungsberater, ich verändere mich körperlich, ich verliere Kilos, ich leide schrecklich…;NU;
85972;TT16terribilmente_randomsample.csv;itTenten2016;psychomedia.it;psychomedia.it;2016.0;2001-2021;web;['un buon investimento economico per il terapeuta, un po   meno per il paziente e alla lunga anche per il terapeuta perché è terribilmente frustrante.'];terribilmente frustrante;eine gute finanzielle Investition für den Therapeuten, etwas weniger für den Patienten und auf Dauer auch für den Therapeuten, weil es furchtbar frustrierend ist;NU;
85981;TT16terribilmente_randomsample.csv;itTenten2016;gruppodemocraticofirenze.it;gruppodemocraticofirenze.it;2016.0;2001-2021;web;['la questione non è di parte, è terribilmente seria ed impone un   immediata mobilitazione di istituzioni e associazioni a livello di tutta l  area metropolitana.'];terribilmente serio;die Frage ist nicht einseitig, sie ist furchtbar ernst und erfordert eine sofortige Mobilisierung von Institutionen und Verbänden im gesamten Metropolgebiet;NU;
86167;TT16terribilmente_randomsample.csv;itTenten2016;offscreen.it;offscreen.it;2016.0;2001-2021;web;['quale il commissario rex , oliver hirschbiegel descrive la storia di un vecchietto un po irascibile, molto malato e terribilmente gentile con chi gli sta intorno che, invece di battere i pugni sul tavolo, quando si infuria con i propri generali   i'];terribilmente gentile;Oliver Hirschbiegel beschreibt als Commissioner Rex die Geschichte eines etwas aufbrausenden, sehr kränklichen und furchtbar freundlichen alten Mannes…;PU;
86266;TT16terribilmente_randomsample.csv;itTenten2016;misteromania.it;misteromania.it;2016.0;2001-2021;web;['fra ieniso, il monte casio e il lago serbonide, un territorio certo non piccolo se sono almeno tre giorni di cammino, è terribilmente desertica e priva d  acqua.'];terribilmente desertico;zwischen Ieniso, Monte Casio und dem See Serbonide, ein Gebiet, das sicherlich nicht klein ist, wenn es mindestens drei Tage zu Fuß sind, es ist schrecklich öde und wasserlos;BU;
86288;JSIterribilmente_randomsample.csv;JSI;repubblica.it;repubblica.it;2016.0;2001-2021;web;['mena   che le tariffe dei coyotes sono schizzate alle stelle ed è aumentato il numero di decessi lungo i nuovi sentieri terribilmente ostici e pericolosi .'];terribilmente ostico;führt dazu, dass die Kojotenrate in die Höhe schießt und die Zahl der Todesfälle entlang der schrecklich schwierigen und gefährlichen neuen Pfade zugenommen hat;BU;
86312;TT16terribilmente_randomsample.csv;itTenten2016;aisi.gov.it;aisi.gov.it;2016.0;2001-2021;web;['sofferenze delle popolazioni coinvolte, a pochi chilometri dalle nostre frontiere ed in terre che assomigliavano terribilmente alle nostre.'];assomigliare terribilmente;Leiden der betroffenen Bevölkerung, nur wenige Kilometer von unseren Grenzen entfernt und in Ländern, die den unseren schrecklich ähneln;NU;
86323;TT16terribilmente_randomsample.csv;itTenten2016;forumfree.it;forumfree.it;2016.0;2001-2021;web;['era tutto terribilmente vero?'];terribilmente vero;war das alles schrecklich wahr?;NU;
86350;TT16terribilmente_randomsample.csv;itTenten2016;xoom.it;xoom.it;2016.0;2001-2021;web;['e delle istituzioni, con la presenza sul territorio nazionale delle truppe tedesche prepotentemente padrone e terribilmente scottate dall  improvviso voltafaccia dell  alleato italiano, l  apparato amministrativo dello stato non ancora'];terribilmente scottato;und von den Institutionen, die mit der Präsenz auf dem Staatsgebiet von deutschen Truppen überwiegend beherrscht und durch die plötzliche Kehrtwendung des italienischen Verbündeten furchtbar verbrannt sind…;BU;
86426;TT16terribilmente_randomsample.csv;itTenten2016;stradanove.it;stradanove.it;2016.0;2001-2021;web;['il finale, poi, è terribilmente intrigante: dekas pensa di poter tirare il fiato quando lo raggiunge la notizia della morte violenta della donna con'];terribilmente intrigante;das Ende ist also furchtbar spannend: Dekas glaubt, er könne aufatmen, als ihn die Nachricht vom gewaltsamen Tod der Frau erreicht;NU;
87443;JSIterribilmente_randomsample.csv;JSI;italpress.com;italpress.com;2017.0;2001-2021;web;['economicamente, a basso indice demografico e deboli dal punto di vista infrastrutturale e dei trasporti, a soffrire terribilmente  .'];soffrire terribilmente;wirtschaftlich, mit einem niedrigen Bevölkerungsindex und schwach in Bezug auf Infrastruktur und Verkehr, schrecklich zu leiden;BU;
87447;JSIterribilmente_randomsample.csv;JSI;ecodibergamo.it;ecodibergamo.it;2017.0;2001-2021;web;['noi e soprattutto charlie siamo stati terribilmente abbandonati lungo tutto il processo   hanno dichiarato i gard su facebook   non ci è stato permesso di scegliere se'];terribilmente abbandonato;wir und vor allem Charlie wurden während des gesamten Prozesses furchtbar im Stich gelassen…;NU;
87481;JSIterribilmente_randomsample.csv;JSI;fanpage.it;fanpage.it;2017.0;2001-2021;web;['a peggiorare terribilmente la situazione sono i dolori lancinanti che prova in continuazione.'];peggiorare terribilmente;was die Situation noch schrecklich schlimmer macht, sind die unerträglichen Schmerzen, die er die ganze Zeit empfindet;CU;
87492;JSIterribilmente_randomsample.csv;JSI;bestmovie.it;bestmovie.it;2017.0;2001-2021;web;['inoltre, la scena della colazione a palazzo della regina d  inghilterra è terribilmente spassosa!'];terribilmente spassosa;außerdem ist die Frühstücksszene im Palast der Königin von England furchtbar komisch!;PU;
87498;JSIterribilmente_randomsample.csv;JSI;tuttomercatoweb.com;tuttomercatoweb.com;2017.0;2001-2021;web;['fatica terribilmente a trovare delle contromisure quando gli avversari affondano.'];faticare terribilmente;schrecklich kämpfen, um Gegenmaßnahmen zu finden, wenn Gegner sinken;BU;
98220;ita_news_2019_1M-sentences.txt;Corpora Italian;https://www.hdblog.it/indossabili/articoli/n514314/garmin-instict-solar-2-sportwatch-energia-solare/;https://www.hdblog.it/indossabili/articoli/n514314/garmin-instict-solar-2-sportwatch-energia-solare/;2019.0;2001-2021;stampa;['i genitori di luca, ancora terribilmente addolorati per la perdita del figlio, non si sono preoccupati di rispondere agli insulti ricevuti dalla   enne.'];terribilmente addolorato;Lucas Eltern, immer noch furchtbar traurig über den Verlust ihres Sohnes, machten sich nicht die Mühe, auf die Beleidigungen zu reagieren;NU;
98417;ita_newscrawl_2019_1M-sentences.txt;Corpora Italian;http://www.ilcentro.it/l-aquila/sede-unica-comunale-cialente-tira-dritto-1.27737;http://www.ilcentro.it/l-aquila/sede-unica-comunale-cialente-tira-dritto-1.27737;2019.0;2001-2021;stampa;['il tema è sempre lo stesso: squadre terribilmente aggressive e, come conseguenza, indisciplinate.'];terribilmente aggressivo;das Thema ist immer das gleiche: furchtbar aggressive und in der Folge undisziplinierte Teams;NU;
100799;ita-it_web-public_2019_1M-sentences.txt;Corpora Italian;http://www.cislcagliari.it/code/news/anno/2006/mese/10/LINGUA/IT;http://www.cislcagliari.it/code/news/anno/2006/mese/10/LINGUA/IT;2019.0;2001-2021;web;['dopo una settimana, se il piccolo piange, soffre terribilmente della mancanza della mamma, smette di mangiare o dormire  forse potrebbe valere la pena riprendere in considerazione l ipotesi di portarlo in città cercando soluzioni alternative.'];soffrire terribilmente;nach einer Woche, wenn das Baby weint, schrecklich unter der Abwesenheit seiner Mutter leidet, aufhört zu essen oder zu schlafen, könnte es sich vielleicht lohnen, die Möglichkeit in Betracht zu ziehen, es in die Stadt zu bringen, um nach alternativen Lösungen zu suchen;NU;
113598;TT20terribilmente_randomsample.csv;itTenten2020;bussoladiario.com;bussoladiario.com;2020.0;2001-2021;web;['comunque si, ad ischia si mangia terribilmente bene!'];terribilmente bene;sowieso ja, auf Ischia isst man furchtbar gut!;PU;
113622;TT20terribilmente_randomsample.csv;itTenten2020;blogspot.com;blogspot.com;2020.0;2001-2021;web;['non avendo mai visto uno spettro in vita sua, era troppo logico che il povero fantasma ne fosse terribilmente spaventato, e dopo un  altra fuggevole occhiata alla paurosa apparizione, fuggì precipitosamente nella propria'];terribilmente spaventato;Da er noch nie in seinem Leben ein Gespenst gesehen hatte, war es nur zu logisch, dass der arme Geist schreckliche Angst hatte, und nach einem weiteren flüchtigen Blick auf die furchterregende Erscheinung floh er hastig…;BU;!
113759;TT20terribilmente_randomsample.csv;itTenten2020;minuticontati.com;minuticontati.com;2020.0;2001-2021;web;['di giocare sapientemente con le scene in modo da trasmetterle rapidamente e in modo interessante, ma la trama è terribilmente caotica.'];terribilmente caotico;gekonnt mit den Szenen zu spielen, um sie schnell und interessant zu vermitteln, aber die Handlung ist furchtbar chaotisch;NU;
114421;TT20terribilmente_randomsample.csv;itTenten2020;forumfree.it;forumfree.it;2020.0;2001-2021;web;['un assassino sconta la sua pena fino alla morte, anche se terribilmente pentito di ciò che ha fatto, e certo di aver sprecato   vite, quella della vittima e la sua.'];terribilmente pentito;ein Mörder büßt seine Strafe bis zum Tod, obwohl er schrecklich reuig über das ist, was er getan hat, und sicher ist, dass er Leben verschwendet hat, das des Opfers und seines;NU;
114429;TT20terribilmente_randomsample.csv;itTenten2020;ondarock.it;ondarock.it;2020.0;2001-2021;web;['ma mi sento ancora molto lontano da ciò, ed è terribilmente frustrante.'];terribilmente frustrante;aber ich fühle mich immer noch sehr weit davon entfernt, und es ist furchtbar frustrierend;NU;
114499;TT20terribilmente_randomsample.csv;itTenten2020;astronomiamo.it;astronomiamo.it;2020.0;2001-2021;web;['sarà stato qualcosa di terribilmente rumoroso!'];terribilmente rumoroso;es muss etwas furchtbar lautes gewesen sein;NU;
114536;TT20terribilmente_randomsample.csv;itTenten2020;blogspot.com;blogspot.com;2020.0;2001-2021;web;['ha disputato una buona partita, affondata oltre i propri demeriti: l  obiettivo salvezza resta perseguibile, ma terribilmente complicato.'];terribilmente complicato;ein gutes Spiel gespielt, über seine Fehler versunken: das Ziel der Erlösung bleibt erreichbar, aber furchtbar kompliziert;NU;
114546;TT20terribilmente_randomsample.csv;itTenten2020;mariamissiroli.it;mariamissiroli.it;2020.0;2001-2021;web;['tra le dichiarazioni del fratello:  la parte più difficile di tutto questo è che kurt non è più con noi, e ci manca terribilmente .'];mancare terribilmente;zwischen den Aussagen des Bruders: Das Schwierigste an all dem ist, dass Kurt nicht mehr bei uns ist und wir ihn schrecklich vermissen;NU;
114632;TT20terribilmente_randomsample.csv;itTenten2020;patrimoniosos.it;patrimoniosos.it;2020.0;2001-2021;web;['che ha il corpo di esplorarli e di ritrasmetterli, di evidenziare quelle caratteristiche che ci rendono tutti così terribilmente uguali, tutti immagini diverse di quell  unica natura umana che rende le nostre infinite diversità una grande unità .'];terribilmente uguale;...zu erforschen und weiterzugeben, um jene Eigenschaften hervorzuheben, die uns alle so schrecklich ähnlich machen, alle unterschiedlichen Bilder dieser einen menschlichen Natur, die unsere unendlichen Unterschiede zu einer großen Einheit macht;NU;
114720;TT20terribilmente_randomsample.csv;itTenten2020;bethelux.it;bethelux.it;2020.0;2001-2021;web;[': quando voglio rilassarmi un poco, in un  atmosfera familiare, entro in questo sito bello e  confortevole  : sono terribilmente sola.'];terribilmente sola;wenn ich mich in vertrauter Atmosphäre ein wenig entspannen möchte, betrete ich diesen schönen und komfortablen Ort: Ich bin schrecklich allein;NU;
114752;TT20terribilmente_randomsample.csv;itTenten2020;acmos.net;acmos.net;2020.0;2001-2021;web;"['operai; adesso ci sono un po   di call center e tante piccole fabbriche, che stentano terribilmente a diventare tessuto, a diventare distretto.']";stentare terribilmente;…jetzt gibt es ein paar Callcenter und viele kleine Fabriken, die sich furchtbar darum bemühen, ein Stoff zu werden, ein Bezirk zu werden;NU;
114798;TT20terribilmente_randomsample.csv;itTenten2020;repubblica.it;repubblica.it;2020.0;2001-2021;web;['   par condicio   , sbizzarrendosi magari a inventare    calembour   più o meno felici, ma resta pur sempre un argomento terribilmente serio e decisivo.'];terribilmente serio;...aber es bleibt dennoch ein furchtbar ernstes und entscheidendes Thema;NU;
114855;TT20terribilmente_randomsample.csv;itTenten2020;issuu.com;issuu.com;2020.0;2001-2021;web;['marzo alle ore    in  sala dante  a conselve, si svolgerà un incontro a ricordo di tutte le vittime della mafia: fenomeno terribilmente grave e che non interessa solo i territori di origine.'];terribilmente grave;x März um x Uhr  findet im Dante-Saal in Conselve ein Treffen zum Gedenken an alle Opfer der Mafia statt: ein schrecklich ernstes Phänomen, das nicht nur die Herkunftsgebiete betrifft;NU;
114865;JSIterribilmente_randomsample.csv;JSI;agenzianova.com;agenzianova.com;2020.0;2001-2021;web;['e a soffrire terribilmente non sarebbero solo i produttori americani, ma anche le economie degli stati più deboli.'];soffrire terribilmente;und nicht nur die amerikanischen Produzenten würden furchtbar darunter leiden, sondern auch die Wirtschaft der schwächeren Staaten;NU;
114877;TT20terribilmente_randomsample.csv;itTenten2020;peacelink.it;peacelink.it;2020.0;2001-2021;web;['ironica, come nello stile di serena dandini e dario vergassola, ma   nella sua ironia   terribilmente seria.'];terribilmente serio;ironisch, wie im Stil von Serena Dandini und Dario Vergassola, aber in ihrer furchtbar ernsthaften Ironie;NU;
114882;TT20terribilmente_randomsample.csv;itTenten2020;blogspot.com;blogspot.com;2020.0;2001-2021;web;['le sue condizioni di salute si sono stabilizzate ma è ancora terribilmente affaticata con attacchi di male al ventre  e qui di nuovo non è possibile fare a meno di notare il collegamento con l'];terribilmente affaticato;ihr Gesundheitszustand hat sich stabilisiert, aber sie ist immer noch schrecklich erschöpft mit Bauchschmerzen…;NU;
114989;JSIterribilmente_randomsample.csv;JSI;pianetamilan.it;pianetamilan.it;2020.0;2001-2021;web;['la   bbc   ha raccolto poi alcune dichiarazioni di un portavoce deo tottenham:  abbiamo supportato jan e la sua famiglia in questo periodo terribilmente traumatico.'];terribilmente traumatico;die BBC sammelte dann einige Aussagen eines Sprechers von Deo Tottenham: wir haben Jan und seine Familie in dieser schrecklich traumatischen Zeit unterstützt;BU;
115016;TT20terribilmente_randomsample.csv;itTenten2020;repubblica.it;repubblica.it;2020.0;2001-2021;web;['lui, così freddo, adesso è terribilmente emozionato.'];terribilmente emozionato;er, so kalt, ist jetzt schrecklich aufgeregt;NU;
115149;TT20terribilmente_randomsample.csv;itTenten2020;metallized.it;metallized.it;2020.0;2001-2021;web;['meno claustrofobico che in passato ma, quel che è peggio, terribilmente più lucido è lo scenario sonoro mediante il quale i milanesi constatano la totale rassegnazione,  aggrappati alla'];terribilmente più lucido;weniger klaustrophobisch als früher, aber was noch schlimmer ist, furchtbar klarer ist das Klangszenario, durch das die Mailänder totale Resignation klammern;NU;
115161;TT20terribilmente_randomsample.csv;itTenten2020;dramma.it;dramma.it;2020.0;2001-2021;web;['restea    lei piange con più forza  per me è come se fosse terribilmente morto.'];terribilmente morto;Restea weint sie heftiger, für mich ist es, als wäre er fürchterlich gestorben;CU;
115188;TT20terribilmente_randomsample.csv;itTenten2020;ship2shore.it;ship2shore.it;2020.0;2001-2021;web;"['di vasta portata e di lunga durata; infatti, il messaggio inequivocabile della vicenda è che i lloyd  s sono terribilmente seri nella loro dichiarata volontà di trascinare verso l  alto le prestazioni dell  intero mercato, senza ascoltare']";terribilmente serio;...tatsächlich ist die eindeutige Botschaft der Geschichte, dass die Lloyd's ihren erklärten Wunsch, die Performance des gesamten Marktes nach oben zu ziehen, ohne zuzuhören, schrecklich ernst meinen;NU;
115347;TT20terribilmente_randomsample.csv;itTenten2020;hellastory.net;hellastory.net;2020.0;2001-2021;web;['con inter, fiorentina, bari e parma e nonostante la scossa positiva portata dallo strepitoso frey continua a stentare terribilmente .'];stentare terribilmente;mit Inter, Fiorentina, Bari und Parma und trotz des positiven Schocks, den der erstaunliche Frey mit sich bringt, kämpft er weiterhin schrecklich;NU;
115433;TT20terribilmente_randomsample.csv;itTenten2020;latuairpinia.it;latuairpinia.it;2020.0;2001-2021;web;['finanche di quelle nuvole, così eteree eppure terribilmente asfissianti.'];terribilmente asfissianti;sogar diese Wolken, so ätherisch und doch schrecklich erstickend;BU;
115573;TT20terribilmente_randomsample.csv;itTenten2020;bergamonews.it;bergamonews.it;2020.0;2001-2021;web;[', perché non saranno mai sprecate le parole che verranno usate per ricordare la storia, nonostante questa sia terribilmente atroce.'];terribilmente atroce;denn die Worte, die verwendet werden, um sich an die Geschichte zu erinnern, werden niemals verschwendet, obwohl dies schrecklich grausam ist;CU;
115659;TT20terribilmente_randomsample.csv;itTenten2020;epertutti.com;epertutti.com;2020.0;2001-2021;web;['ma re ferdinando gravò terribilmente la sua mano sui baroni ribelli, sfogando contro di essi il suo spirito di vendetta.'];gravare terribilmente;aber König Ferdinando belastete die rebellischen Barone furchtbar mit der Hand und entfesselte seinen Geist der Rache gegen sie;CU;
115726;TT20terribilmente_randomsample.csv;itTenten2020;logosmyon.com;logosmyon.com;2020.0;2001-2021;web;['possiamo notare anche come il momento o la serie di momenti più importanti della nostra vita siano terribilmente trascurati, poiché, in genere, l  anima accetta le concezioni che si trova davanti in maniera irriflessa, frettolosa'];terribilmente trascurato;wir können auch feststellen, wie der wichtigste Moment oder die wichtigsten Momente in unserem Leben schrecklich vernachlässigt werden, da die Seele im Allgemeinen die Vorstellungen, denen sie gegenübersteht, unreflektiert und hastig akzeptiert;NU;
115733;TT20terribilmente_randomsample.csv;itTenten2020;poliziaedemocrazia.it;poliziaedemocrazia.it;2020.0;2001-2021;web;['r. jamison, nota per i suoi studi fondamentali sul disturbo bipolare e il suicidio:  a meno che qualcuno viva una vita terribilmente noiosa, non abbia alcuna speranza che possa essere distrutta, nessun amore che possa essere perduto, o viaggi dalla'];terribilmente noiosa;R. Jamison, bekannt für ihre grundlegenden Studien über bipolare Störungen und Selbstmord: es sei denn, jemand führt ein schrecklich langweiliges Leben, hat er keine Hoffnung, dass es zerstört wird, keine Liebe, die verloren gehen kann…;NU;
121230;TT20spaventosamente.csv;itTenten2020;valdesiverona.it;valdesiverona.it;2020.0;2001-2021;web;['colpiva era la normalità di eichmann, che non appariva come un mostro sanguinario ma come una persona  terribilmente e spaventosamente normale .'];terribilmente normale;frappierend war Eichmanns Normalität, der nicht als blutrünstiges Monster, sondern als furchtbar und erschreckend normaler Mensch auftrat;BU;
121709;TT20terribilmente_randomsample.csv;itTenten2020;electroantiperspirant.it;electroantiperspirant.it;2020.0;2001-2021;web;['tra la gente perché la testa terribilmente mi sudava.'];terribilmente sudarsi;unter Menschen, weil mein Kopf fürchterlich schwitzte;NU;
121814;TT20terribilmente_randomsample.csv;itTenten2020;italiamagazineonline.it;italiamagazineonline.it;2020.0;2001-2021;web;['corrisponde a svegliarsi ripetutamente durante la notte o svegliarsi automaticamente nel primo mattino sentendosi terribilmente stanchi.'];terribilmente stanco;es entspricht dem wiederholten Aufwachen während der Nacht oder dem automatischen Aufwachen am frühen Morgen, während man sich schrecklich müde fühlt;NU;
121917;TT20terribilmente_randomsample.csv;itTenten2020;letteraturaalfemminile.it;letteraturaalfemminile.it;2020.0;2001-2021;web;['punte che vi guardano immobili, che si guardano immobili   quelle delle due lineette che ne troncano inesorabilmente, terribilmente le cime   quell  arco inferiore, sul quale la lettera oscilla e si dondola sogghignando   e nell  interno quel nero, quel'];troncare terribilmente;Punkte, die dich regungslos ansehen, die der beiden Linien, die ihn unaufhaltsam abschneiden, schauern einander furchtbar an, furchtbar die Spitzen dieser untere Bogen, auf denen der Buchstabe grinst und schwankt und drinnen das Schwarze, das;CU;
121943;TT20terribilmente_randomsample.csv;itTenten2020;ign.com;ign.com;2020.0;2001-2021;web;['è un violentissimo freno al ritmo di gioco che ha terribilmente smorzato la mia prova.'];terribilmente smorzato;Es ist eine sehr heftige Bremse im Tempo des Spiels, die meine Leistung schrecklich gedämpft hat.;NU;
