;doc;source;author;title;year;period;text_type;sentence;collocation;translation;use
86333;TT16spaventosamente.csv;itTenten2016;poetidelparco.it;poetidelparco.it;2016.0;2001-2021;web;[': marcelli ha fatto  davvero  la guerra e in questo senso il  nemico  è sempre lì, invisibile e spettrale ma spaventosamente pronto a sparare, a incalzare, ad atterrire.'];spaventosamente pronto;;
86372;TT16spaventosamente.csv;itTenten2016;cbr600.it;cbr600.it;2016.0;2001-2021;web;['a me al primo turno era aumentata spaventosamente la corsa della leva  lo spurgo poi mi aveva fatto capire perchè  scherzi a parte  altrochè scherzi .'];aumentare spaventosamente;;
87448;JSIspaventosamente.csv;JSI;italiaoggi.it;italiaoggi.it;2017.0;2001-2021;web;['chilometri drena delle zone tra le più popolose dell  intero pianeta ed è spaventosamente inquinato.'];spaventosamente inquinato;;
87454;JSIspaventosamente.csv;JSI;bestmovie.it;bestmovie.it;2017.0;2001-2021;web;['non era semplice, soprattutto, farlo in maniera spaventosamente audace, cercando di portar avanti il destino della resistenza e della lotta dei ribelli contro il primo ordine'];spaventosamente audace;;
87471;JSIspaventosamente.csv;JSI;piacenzasera.it;piacenzasera.it;2017.0;2001-2021;web;['per i lavoratori dipendenti e buona parte del ceto medio, mentre la differenza tra chi ha poco o nulla e chi ha tutto sta spaventosamente aumentando.'];aumentare spaventosamente;;
87529;JSIspaventosamente.csv;JSI;repubblica.it;repubblica.it;2018.0;2001-2021;web;['qualcosa spaventosamente in disaccordo con tutto ciò'];spaventosamente in disaccordo;;
90184;ita-it_web-public_2019_1M-sentences.txt;Corpora Italian;http://www.arpnet.it/mente/historietas.htm;http://www.arpnet.it/mente/historietas.htm;2019.0;2001-2021;web;['gli annali di ufologia sono spaventosamente pieni di morti di ufologi dovute a strane forme di cancro maligne e veloci, per infarti fulminanti, suicidi sospetti e per tutta una serie di strani accadimenti.'];spaventosamente pieno;;
121005;TT20spaventosamente.csv;itTenten2020;tuttotrading.it;tuttotrading.it;2020.0;2001-2021;web;['amato: le famiglie non fanno abbastanza contro la droga in italia   c  e   un consumo spaventosamente alto   di droga, il suo   giganteggiare e   una cosa di cui siamo tutti.'];spaventosamente alto;;
121033;TT20spaventosamente.csv;itTenten2020;euronews.com;euronews.com;2020.0;2001-2021;web;['si tratta di stimolarli e far loro capire che la cosa non è cosi   spaventosamente complicata come probabilmente pensavano   l  azienda diretta da abi ha il vento in poppa.'];spaventosamente complicato;;
121112;TT20spaventosamente.csv;itTenten2020;pcint.org;pcint.org;2020.0;2001-2021;web;['le vecchie civiltà asiatiche, africane o americane erano certamente spaventosamente arretrate dal punto di vista economico e politico, ma avevano un rapporto con l  ambiente e con la vita sociale molto più'];spaventosamente arretrato;;
121230;TT20spaventosamente.csv;itTenten2020;valdesiverona.it;valdesiverona.it;2020.0;2001-2021;web;['colpiva era la normalità di eichmann, che non appariva come un mostro sanguinario ma come una persona  terribilmente e spaventosamente normale .'];spaventosamente normale;;
121233;TT20spaventosamente.csv;itTenten2020;archiviocaltari.it;archiviocaltari.it;2020.0;2001-2021;web;['quest  idea per  l  aeroporto dei sogni di new york  includeva una pista di decollo spaventosamente grande  alcuni pensano orribile .'];spaventosamente grande;;
121349;TT20spaventosamente.csv;itTenten2020;forumcommunity.net;forumcommunity.net;2020.0;2001-2021;web;['una ragazza normalissima con un sarcasmo spaventosamente accentuato, al punto di diventare esasperante.'];spaventosamente accentuato;;
121399;TT20spaventosamente.csv;itTenten2020;oscon.it;oscon.it;2020.0;2001-2021;web;['fai comunque un salto dal commercialista perchè ultimamente le modifiche sono spaventosamente all  ordine del giorno.'];essere spaventosamente all'ordine;;
121554;TT20spaventosamente.csv;itTenten2020;pcint.org;pcint.org;2020.0;2001-2021;web;['l  esercizio del monopolio delle fonti più importanti di materie prime ha spaventosamente aumentato il potere del grande capitale e acuito l  antagonismo tra la produzione coalizzata e quella non coalizzata'];aumentare spaventosamente;;
121577;TT20spaventosamente.csv;itTenten2020;beatrecords.it;beatrecords.it;2020.0;2001-2021;web;['colonna sonora con orchestra e coro, musica rassicurante tonale e spaventosamente dissonante.'];spaventosamente dissonante;;
121578;TT20spaventosamente.csv;itTenten2020;blogspot.com;blogspot.com;2020.0;2001-2021;web;['il colore, ma credo sia dovuto a una associazione si eventi: al succo di limone, alla cottura veloce e che i fichi erano spaventosamente rossi!'];spaventosamente rosso;;
121612;TT20spaventosamente.csv;itTenten2020;laplatea.it;laplatea.it;2020.0;2001-2021;web;['ed ecco prendere forma, una prospettiva spiazzante: eichmann non è affatto un mostro, bensì un uomo spaventosamente normale, privo di alcun talento.'];spaventosamente normale;;
121672;TT20spaventosamente.csv;itTenten2020;rossoscarlatto.net;rossoscarlatto.net;2020.0;2001-2021;web;['alto, scuro e spaventosamente bello.'];spaventosamente bello;;
121758;TT20spaventosamente.csv;itTenten2020;latelanera.com;latelanera.com;2020.0;2001-2021;web;['il veleno è spaventosamente efficace: a differenza di altri serpenti trattati sulle pagine di latelanera.'];spaventosamente efficace;;
121776;TT20spaventosamente.csv;itTenten2020;mastertopforum.com;mastertopforum.com;2020.0;2001-2021;web;['l  umanità veniva spaventosamente dilaniata, divorata, falcidiata dalla ferocia e dalla forza del regno animale.'];spaventosamente dilaniato;;
121988;TT20spaventosamente.csv;itTenten2020;blogspot.com;blogspot.com;2020.0;2001-2021;web;['la pressione è spaventosamente gigantesca, tra    mila e    mila libbre per pollice quadrato  psi     ksi    ,    mpa .'];spaventosamente gigantesca;;
122178;TT20spaventosamente.csv;itTenten2020;guardachevideo.it;guardachevideo.it;2020.0;2001-2021;web;['a una scena come quella nel video: la piccola prende in mano il cellulare e inizia a simulare un  animata conversazione spaventosamente .'];simulare spaventosamente;;
122190;TT20spaventosamente.csv;itTenten2020;gustadom.it;gustadom.it;2020.0;2001-2021;web;['il finanziamento delega riconosciuto come assegno ha luogo spaventosamente .'];avere luogo spaventosamente;;
122206;JSIspaventosamente.csv;JSI;italiannetwork.it;italiannetwork.it;2020.0;2001-2021;web;[', come evidenziato, per l  italia la zavorra dell  indebitamento potrebbe oggi non ostacolare un maggior debito , che però peserebbe spaventosamente nel dopo covid   : oltrepassare il  rubicone  del      nel rapporto tra debito e'];pesare spaventosamente;;
122213;TT20spaventosamente.csv;itTenten2020;wired.it;wired.it;2020.0;2001-2021;web;['il primo dato è un avvicinamento concreto al fotorealismo, con macchine e tracciati spaventosamente fedeli alle controparti originali, da godere a    frame al secondo.'];spaventosamente fedele;;
122347;TT20spaventosamente.csv;itTenten2020;ariannaeditrice.it;ariannaeditrice.it;2020.0;2001-2021;web;['il personale addetto alla rete telecom , quello assunto, e   spaventosamente sindacalizzato, e perdipiu   spaventosamente politicizzato.'];spaventosamente sindacalizzato;;
122372;TT20spaventosamente.csv;itTenten2020;noisefromamerika.org;noisefromamerika.org;2020.0;2001-2021;web;['per certo i tassi sul debito schizzerebbero alle stelle, aumentando spaventosamente la spesa pubblica.'];aumentare spaventosamente;;
122508;TT20spaventosamente.csv;itTenten2020;scacchisticapartenopea.org;scacchisticapartenopea.org;2020.0;2001-2021;web;['in questo tipo di gare il tempo a disposizione per fare le mosse è spaventosamente poco: cinque minuti complessivamente.'];spaventosamente poco;;
122584;TT20spaventosamente.csv;itTenten2020;wikidot.com;wikidot.com;2020.0;2001-2021;web;"['partendo con la premessa che esistenzialmente hai riciclato un concetto da un videogioco avvicinandoti spaventosamente al limite tra plagio e originalità; il lavoro è comunque mediocre, ma sorprendente per essere un primo articolo.']"; avvicinare spaventosamente;;
123079;TT20spaventosamente.csv;itTenten2020;missionecristianaevangelica.it;missionecristianaevangelica.it;2020.0;2001-2021;web;['in quest  opera, satana viene in modo efficiente aiutato dalla collaborazione spaventosamente grande dei suoi numerosissimi seguaci demòniaci.'];spaventosamente grande;;
123088;ita_newscrawl_2020_1M-sentences.txt;Corpora Italian;https://gazzettadireggio.gelocal.it/reggio/cronaca/2019/07/26/news/scandalo-affidi-vicesindaco-di-bibbiano-contro-la-regione-piemonte-una-vergogna-accostarci-all-omerta-su-regeni-1.37200586;https://gazzettadireggio.gelocal.it/reggio/cronaca/2019/07/26/news/scandalo-affidi-vicesindaco-di-bibbiano-contro-la-regione-piemonte-una-vergogna-accostarci-all-omerta-su-regeni-1.37200586;2020.0;2001-2021;stampa;['approda forse alla panchina di villa durazzo pallavicini a genova pegli, spaventosamente fuori contesto perché oggi il parco dà su un autostrada.'];spaventosamente fuori;;
123166;TT20spaventosamente.csv;itTenten2020;wikipedia.org;wikipedia.org;2020.0;2001-2021;web;['gli uomini del pianeta siano molto arretrati culturalmente, imparano con una velocità impressionante: in un tempo spaventosamente breve raggiungeranno il livello culturale e tecnologico dei terrestri, sorpassandolo poi di gran lunga.'];spaventosamente breve;;
123274;TT20spaventosamente.csv;itTenten2020;lellovoce.it;lellovoce.it;2020.0;2001-2021;web;['correre dentro un corpo è spaventosamente sanguinoso, ma la parola è bisturi, dicevamo, spazza tutto, taglia e rimuove, lasciandosi dietro pozze di sangue,'];spaventosamente sanguinoso;;
123300;TT20spaventosamente.csv;itTenten2020;ingiustizia.info;ingiustizia.info;2020.0;2001-2021;web;['il catalogo degli orrori dei due giornalisti milanesi  l  uno de la repubblica, l  altro del corriere della sera  è spaventosamente ricco di nomi e cognomi, e descrive un paese che, dalla lombardia alla sicilia, non ha risparmiato all  università il'];spaventosamente ricco;;
123336;TT20spaventosamente.csv;itTenten2020;farwest.it;farwest.it;2020.0;2001-2021;web;['le munizioni erano diminuite spaventosamente .'];diminuire spaventosamente;;
123413;TT20spaventosamente.csv;itTenten2020;bastabugie.it;bastabugie.it;2020.0;2001-2021;web;['una infermiera pone sul tavolino un bicchiere con una bevanda dal sapore gradevole ma spaventosamente tossica e se ne va, chiudendo la porta.'];spaventosamente tossico;;
123432;TT20spaventosamente.csv;itTenten2020;altervista.org;altervista.org;2020.0;2001-2021;web;['quando è apparso che le lotte di massa si protraevano senza uno sbocco, e il bilancio delle vittime palestinesi era spaventosamente più alto rispetto a quello delle vittime israeliane.'];spaventosamente alto;;
123454;TT20spaventosamente.csv;itTenten2020;leonardo.it;leonardo.it;2020.0;2001-2021;web;['tutto nella frazione di secondi, infinitamente,  spaventosamente   dilatati  mi sveglio di soppiatto.'];spaventosamente dilatato;;
123457;TT20spaventosamente.csv;itTenten2020;parlamentoduesicilie.it;parlamentoduesicilie.it;2020.0;2001-2021;web;['che felice definirebbe  neoborbonici   e che da     anni gli storici  ufficiali  non hanno realizzato  sono spaventosamente più alte di quelle riportate da felice o dallo stesso molfese.'];spaventosamente alto;;
123506;TT20spaventosamente.csv;itTenten2020;farefilm.it;farefilm.it;2020.0;2001-2021;web;['ma appena il buio della notte inizierà ad insidiare il gruppo, la leggenda della strega di blair prenderà spaventosamente vita.'];prendere spaventosamente;;
123521;TT20spaventosamente.csv;itTenten2020;popsoarte.it;popsoarte.it;2020.0;2001-2021;web;"['alla base i pezzi di ghiaccio si accumulano gli uni sovra gli altri, romponsi in lunghi spacchi, spaventosamente profondi; ergonsi come obelischi, nella cui limpidezza il sole rifrange il settemplice raggio.']";spaventosamente profondo;;
123571;TT20spaventosamente.csv;itTenten2020;metanoauto.com;metanoauto.com;2020.0;2001-2021;web;['ogni    m c  era una rotonda, un semaforo, un camion, o qualcosa che rallentava spaventosamente il tutto.'];rallentare spaventosamente;;
123601;TT20spaventosamente.csv;itTenten2020;blogspot.com;blogspot.com;2020.0;2001-2021;web;[' necessitiamo velocemente di un posto dove sederci e mangiare e lo troviamo di fronte alla moschea di solimano: un posto spaventosamente turistico e splendidamente turco allo stesso tempo : d che soddisfa tutti quanti sia come prezzo che come cibo'];spaventosamente turistico;;
